"","ISO","Year","Infant mortality rate","Under 5 mortality rate","Neonatal mortality rate","Maternal mortality rate"
"581","BRA",2000,30.4,34.7,18.5,69
"582","BRA",2001,28.5,32.5,17.6,68
"583","BRA",2002,26.8,30.4,16.7,69
"584","BRA",2003,25.1,28.4,15.8,70
"585","BRA",2004,23.5,26.5,15,71
"586","BRA",2005,22,24.8,14.2,71
"587","BRA",2006,20.7,23.2,13.5,72
"588","BRA",2007,19.5,21.8,12.8,71
"589","BRA",2008,18.4,20.6,12.2,70
"590","BRA",2009,17.5,19.5,11.6,69
"591","BRA",2010,16.7,18.6,11.1,65
"592","BRA",2011,16,17.9,10.7,61
"593","BRA",2012,15.4,17.2,10.3,60
"594","BRA",2013,14.9,16.7,10,61
"595","BRA",2014,14.6,16.3,9.7,62
"596","BRA",2015,14.2,15.9,9.5,63
"597","BRA",2016,15,16.7,10,62
"598","BRA",2017,13.8,15.4,9.3,60
"599","BRA",2018,13.6,15.2,9.2,NA
"600","BRA",2019,13.3,14.9,8.9,NA
"601","BRB",2000,13.7,15.1,9.3,50
"602","BRB",2001,14,15.3,9.3,48
"603","BRB",2002,14.2,15.5,9.5,47
"604","BRB",2003,14.3,15.7,9.6,45
"605","BRB",2004,14.4,15.7,9.8,43
"606","BRB",2005,14.4,15.7,9.9,42
"607","BRB",2006,14.3,15.6,10,41
"608","BRB",2007,14.2,15.4,10.1,40
"609","BRB",2008,14.1,15.3,10.1,39
"610","BRB",2009,13.9,15.1,10,38
"611","BRB",2010,13.8,15,10,36
"612","BRB",2011,13.7,14.8,9.9,35
"613","BRB",2012,13.6,14.7,9.8,34
"614","BRB",2013,13.5,14.6,9.7,32
"615","BRB",2014,13.3,14.3,9.5,31
"616","BRB",2015,13,14,9.3,31
"617","BRB",2016,12.7,13.7,9.1,30
"618","BRB",2017,12.4,13.4,8.9,27
"619","BRB",2018,12.1,13,8.6,NA
"620","BRB",2019,11.7,12.6,8.4,NA
"621","BRN",2000,8.2,10.3,5,28
"622","BRN",2001,8,10.1,5,28
"623","BRN",2002,7.9,9.8,5,29
"624","BRN",2003,7.8,9.7,5,30
"625","BRN",2004,7.7,9.6,5,30
"626","BRN",2005,7.7,9.5,5,29
"627","BRN",2006,7.7,9.5,4.9,28
"628","BRN",2007,7.7,9.5,4.9,27
"629","BRN",2008,7.7,9.5,4.8,27
"630","BRN",2009,7.8,9.6,4.8,27
"631","BRN",2010,7.9,9.7,4.8,28
"632","BRN",2011,8.1,9.8,4.8,28
"633","BRN",2012,8.2,10,4.8,29
"634","BRN",2013,8.4,10.2,4.9,28
"635","BRN",2014,8.6,10.4,5,29
"636","BRN",2015,8.8,10.6,5.2,30
"637","BRN",2016,9,10.8,5.4,31
"638","BRN",2017,9.2,11,5.6,31
"639","BRN",2018,9.4,11.2,5.8,NA
"640","BRN",2019,9.6,11.4,6,NA
"641","BTN",2000,57.5,77.2,31.8,423
"642","BTN",2001,54.8,72.9,30.9,384
"643","BTN",2002,52.2,68.9,30,365
"644","BTN",2003,49.7,65,29,348
"645","BTN",2004,47.2,61.2,28,332
"646","BTN",2005,44.7,57.5,27.1,310
"647","BTN",2006,42.3,54.1,26.2,291
"648","BTN",2007,40.1,50.8,25.3,275
"649","BTN",2008,38,47.8,24.4,264
"650","BTN",2009,36,44.9,23.4,255
"651","BTN",2010,34.1,42.4,22.5,247
"652","BTN",2011,32.4,40,21.6,239
"653","BTN",2012,31,38,20.8,231
"654","BTN",2013,29.6,36.2,20.1,223
"655","BTN",2014,28.5,34.6,19.3,214
"656","BTN",2015,27.4,33.1,18.4,203
"657","BTN",2016,26.5,31.9,17.6,193
"658","BTN",2017,25.6,30.7,17,183
"659","BTN",2018,24.7,29.6,16.3,NA
"660","BTN",2019,23.9,28.6,15.7,NA
"661","BWA",2000,45.2,80.5,16.6,262
"662","BWA",2001,44.6,80,17,271
"663","BWA",2002,43.9,78.3,17.8,278
"664","BWA",2003,43.1,76.1,18.7,278
"665","BWA",2004,42.1,72.7,19.6,264
"666","BWA",2005,38.9,67,20.4,239
"667","BWA",2006,38.1,61.5,21,221
"668","BWA",2007,39.5,58.6,21.6,209
"669","BWA",2008,40.3,57.6,22,203
"670","BWA",2009,40.1,55.3,22.4,189
"671","BWA",2010,39.5,51.4,22.7,179
"672","BWA",2011,41.1,51.9,22.9,176
"673","BWA",2012,40.2,50.8,23.1,170
"674","BWA",2013,39.4,49.6,23.2,164
"675","BWA",2014,40.1,50.2,23.3,160
"676","BWA",2015,39.6,49.7,23.3,156
"677","BWA",2016,39.3,49.2,23.2,151
"678","BWA",2017,38.2,47.8,23,144
"679","BWA",2018,37.6,47,22.7,NA
"680","BWA",2019,36.9,45.9,22.3,NA
"681","CAF",2000,109.9,168.9,49,1280
"682","CAF",2001,109.2,167.4,48.9,1290
"683","CAF",2002,108.5,165.8,48.7,1280
"684","CAF",2003,107.7,164.2,48.6,1250
"685","CAF",2004,106.9,162.5,48.4,1230
"686","CAF",2005,106.1,160.8,48.2,1200
"687","CAF",2006,104.8,158.3,48,1170
"688","CAF",2007,103.7,155.6,47.7,1130
"689","CAF",2008,102.5,152.8,47.2,1090
"690","CAF",2009,100.6,148.9,46.7,1050
"691","CAF",2010,99,145,46.1,1000
"692","CAF",2011,96.7,140.5,45.5,981
"693","CAF",2012,94.5,136.2,44.7,963
"694","CAF",2013,93,132.5,43.9,1030
"695","CAF",2014,90.5,128.2,43.2,961
"696","CAF",2015,87.9,123.3,42.5,912
"697","CAF",2016,85.6,118.2,41.7,890
"698","CAF",2017,83.8,114.5,41,829
"699","CAF",2018,81.6,111.1,40.2,NA
"700","CAF",2019,79.1,106.6,39.6,NA
"701","CAN",2000,5.3,6.2,3.8,9
"702","CAN",2001,5.3,6.2,3.8,10
"703","CAN",2002,5.3,6.2,3.9,10
"704","CAN",2003,5.3,6.2,3.9,10
"705","CAN",2004,5.3,6.1,3.9,10
"706","CAN",2005,5.2,6.1,3.9,11
"707","CAN",2006,5.2,6,3.9,11
"708","CAN",2007,5.1,6,3.8,11
"709","CAN",2008,5.1,5.9,3.8,12
"710","CAN",2009,5,5.8,3.8,12
"711","CAN",2010,5,5.7,3.8,11
"712","CAN",2011,4.9,5.7,3.7,11
"713","CAN",2012,4.9,5.6,3.7,11
"714","CAN",2013,4.8,5.5,3.6,11
"715","CAN",2014,4.7,5.4,3.6,11
"716","CAN",2015,4.7,5.4,3.6,11
"717","CAN",2016,4.6,5.3,3.5,10
"718","CAN",2017,4.6,5.2,3.4,10
"719","CAN",2018,4.5,5.1,3.3,NA
"720","CAN",2019,4.4,5.1,3.3,NA
"721",NA,2000,10.35377888,12.24332141,6.5367705,20
"722",NA,2001,9.838498124,11.63624485,6.159182949,19
"723",NA,2002,9.49103012,11.21167819,5.913486291,17
"724",NA,2003,9.207105119,10.87698607,5.700287615,16
"725",NA,2004,8.870824183,10.44209821,5.435772639,15
"726",NA,2005,8.393090011,9.900442762,5.131779458,14
"727",NA,2006,7.882774817,9.275349705,4.791341327,13
"728",NA,2007,7.420926297,8.701068805,4.475008733,12
"729",NA,2008,6.935704017,8.182059286,4.205195188,12
"730",NA,2009,6.548900595,7.708581783,3.982703612,11
"731",NA,2010,6.169101866,7.33099819,3.766453015,11
"732",NA,2011,5.886856808,6.982820506,3.598099714,10
"733",NA,2012,5.622893974,6.624633319,3.452906712,9
"734",NA,2013,5.340968848,6.332761208,3.331111399,9
"735",NA,2014,5.06766987,6.02653522,3.189491419,9
"736",NA,2015,4.835833913,5.769004721,3.034158843,9
"737",NA,2016,4.604803763,5.463623039,2.911984848,9
"738",NA,2017,4.397392104,5.228100858,2.784185453,8
"739",NA,2018,4.213125998,5.01589049,2.712889352,NA
"740",NA,2019,4.052811301,4.851054225,2.644071244,NA
"741","CHE",2000,4.7,5.6,3.5,7
"742","CHE",2001,4.6,5.5,3.5,7
"743","CHE",2002,4.5,5.4,3.4,7
"744","CHE",2003,4.5,5.3,3.4,7
"745","CHE",2004,4.4,5.2,3.3,7
"746","CHE",2005,4.3,5.1,3.3,7
"747","CHE",2006,4.2,4.9,3.3,7
"748","CHE",2007,4.1,4.8,3.2,6
"749","CHE",2008,4,4.7,3.2,6
"750","CHE",2009,4,4.6,3.2,6
"751","CHE",2010,3.9,4.6,3.2,6
"752","CHE",2011,3.9,4.5,3.1,6
"753","CHE",2012,3.8,4.4,3.1,6
"754","CHE",2013,3.8,4.4,3,6
"755","CHE",2014,3.8,4.3,3,5
"756","CHE",2015,3.7,4.3,3,5
"757","CHE",2016,3.7,4.2,2.9,5
"758","CHE",2017,3.6,4.2,2.9,5
"759","CHE",2018,3.6,4.1,2.9,NA
"760","CHE",2019,3.6,4,2.8,NA
"761",NA,2000,NA,NA,NA,NA
"762",NA,2001,NA,NA,NA,NA
"763",NA,2002,NA,NA,NA,NA
"764",NA,2003,NA,NA,NA,NA
"765",NA,2004,NA,NA,NA,NA
"766",NA,2005,NA,NA,NA,NA
"767",NA,2006,NA,NA,NA,NA
"768",NA,2007,NA,NA,NA,NA
"769",NA,2008,NA,NA,NA,NA
"770",NA,2009,NA,NA,NA,NA
"771",NA,2010,NA,NA,NA,NA
"772",NA,2011,NA,NA,NA,NA
"773",NA,2012,NA,NA,NA,NA
"774",NA,2013,NA,NA,NA,NA
"775",NA,2014,NA,NA,NA,NA
"776",NA,2015,NA,NA,NA,NA
"777",NA,2016,NA,NA,NA,NA
"778",NA,2017,NA,NA,NA,NA
"779",NA,2018,NA,NA,NA,NA
"780",NA,2019,NA,NA,NA,NA
"781","CHL",2000,9.2,10.9,5.7,31
"782","CHL",2001,8.7,10.3,5.4,32
"783","CHL",2002,8.3,9.8,5.3,28
"784","CHL",2003,8.1,9.5,5.3,27
"785","CHL",2004,7.9,9.3,5.4,27
"786","CHL",2005,7.7,9.1,5.4,25
"787","CHL",2006,7.6,9,5.5,25
"788","CHL",2007,7.6,8.9,5.4,23
"789","CHL",2008,7.6,8.9,5.3,21
"790","CHL",2009,7.5,8.8,5.3,21
"791","CHL",2010,7.4,8.7,5.3,20
"792","CHL",2011,7.3,8.5,5.3,18
"793","CHL",2012,7.2,8.4,5.3,17
"794","CHL",2013,7.1,8.3,5.3,16
"795","CHL",2014,6.9,8.1,5.2,15
"796","CHL",2015,6.7,7.9,5.1,14
"797","CHL",2016,6.5,7.7,5,13
"798","CHL",2017,6.4,7.4,4.9,13
"799","CHL",2018,6.2,7.2,4.7,NA
"800","CHL",2019,6,7,4.5,NA
"801","CHN",2000,29.9,36.7,21.4,59
"802","CHN",2001,27.8,34.1,19.9,55
"803","CHN",2002,25.6,31.5,18.4,51
"804","CHN",2003,23.4,28.8,16.9,48
"805","CHN",2004,21.4,26.3,15.3,46
"806","CHN",2005,19.4,24,13.9,44
"807","CHN",2006,17.7,21.9,12.5,42
"808","CHN",2007,16.2,20.1,11.3,40
"809","CHN",2008,14.8,18.5,10.2,40
"810","CHN",2009,13.6,17,9.2,37
"811","CHN",2010,12.5,15.8,8.4,36
"812","CHN",2011,11.5,14.6,7.6,34
"813","CHN",2012,10.6,13.5,7,33
"814","CHN",2013,9.8,12.5,6.4,32
"815","CHN",2014,9,11.6,5.8,31
"816","CHN",2015,8.3,10.7,5.3,30
"817","CHN",2016,7.6,9.9,4.9,29
"818","CHN",2017,7,9.2,4.5,29
"819","CHN",2018,6.4,8.5,4.1,NA
"820","CHN",2019,5.9,7.9,3.7,NA
"821","CIV",2000,95.6,143.3,45.8,704
"822","CIV",2001,93.7,140.1,45.2,706
"823","CIV",2002,91.6,136.7,44.6,713
"824","CIV",2003,89.6,133.1,44,711
"825","CIV",2004,87.5,129.5,43.4,709
"826","CIV",2005,85.2,125.6,42.7,704
"827","CIV",2006,83.4,122,42,699
"828","CIV",2007,81.1,118.2,41.3,698
"829","CIV",2008,78.7,114.2,40.6,694
"830","CIV",2009,76.6,109.9,40,700
"831","CIV",2010,74.7,106.3,39.3,701
"832","CIV",2011,72.9,103.1,38.7,703
"833","CIV",2012,71,100.1,38,702
"834","CIV",2013,69.1,97,37.4,691
"835","CIV",2014,67.3,93.6,36.8,676
"836","CIV",2015,65.7,90.8,36.2,658
"837","CIV",2016,64.4,88.4,35.6,636
"838","CIV",2017,62.9,86,35,617
"839","CIV",2018,61.3,83.2,34.5,NA
"840","CIV",2019,59.4,80.3,33.9,NA
"841","CMR",2000,87.6,143.9,35.6,886
"842","CMR",2001,85.8,140.9,34.8,844
"843","CMR",2002,83.7,137.5,34.1,803
"844","CMR",2003,81.7,134,33.7,771
"845","CMR",2004,79.7,130.6,33.5,732
"846","CMR",2005,78.1,127.5,33.2,692
"847","CMR",2006,76.2,124.2,33,658
"848","CMR",2007,74.6,121,32.7,635
"849","CMR",2008,72.7,117.6,32.4,618
"850","CMR",2009,71.1,114.3,32,606
"851","CMR",2010,68.6,110.1,31.7,597
"852","CMR",2011,66.6,105.8,31.3,589
"853","CMR",2012,64.2,101.3,30.9,580
"854","CMR",2013,61.6,96.7,30.4,567
"855","CMR",2014,59.5,92.4,29.9,564
"856","CMR",2015,57,88,29.3,554
"857","CMR",2016,55.2,84.2,28.7,538
"858","CMR",2017,53.2,80.6,28,529
"859","CMR",2018,51.3,77.3,27.4,NA
"860","CMR",2019,49.9,74.7,26.8,NA
"861","COD",2000,106.5,159.3,38.4,760
"862","COD",2001,104.4,154.9,38,740
"863","COD",2002,102.2,150.4,37.6,734
"864","COD",2003,99.9,145.7,37.2,699
"865","COD",2004,97.5,140.9,36.6,661
"866","COD",2005,95.2,136.1,36,627
"867","COD",2006,92.8,131.4,35.3,598
"868","COD",2007,90.4,126.7,34.5,578
"869","COD",2008,88.1,122.3,33.8,565
"870","COD",2009,85.8,118,33,555
"871","COD",2010,83.5,113.8,32.3,542
"872","COD",2011,81.3,109.9,31.7,532
"873","COD",2012,79.1,106.1,31.1,524
"874","COD",2013,77,102.5,30.6,514
"875","COD",2014,75,99.2,30,500
"876","COD",2015,73,95.9,29.5,490
"877","COD",2016,71.1,92.8,29,481
"878","COD",2017,69.1,89.6,28.5,473
"879","COD",2018,67.3,86.6,27.9,NA
"880","COD",2019,65.5,83.8,27.3,NA
"881","COG",2000,72.4,114.1,30.7,739
"882","COG",2001,70.7,111.1,30.2,752
"883","COG",2002,68,106.2,29.5,769
"884","COG",2003,64.6,100.2,28.6,757
"885","COG",2004,60.7,93.3,27.5,724
"886","COG",2005,56.8,86.4,26.5,677
"887","COG",2006,53.1,79.8,25.4,623
"888","COG",2007,49.8,74,24.5,580
"889","COG",2008,46.9,69,23.7,552
"890","COG",2009,44.7,65,23,526
"891","COG",2010,43,62,22.5,506
"892","COG",2011,41.7,59.7,22.1,488
"893","COG",2012,40.7,57.9,21.8,468
"894","COG",2013,39.7,56.2,21.4,449
"895","COG",2014,38.7,54.4,21.1,433
"896","COG",2015,37.6,52.6,20.7,416
"897","COG",2016,36.6,50.8,20.2,397
"898","COG",2017,35.6,49.1,19.9,378
"899","COG",2018,34.7,47.6,19.4,NA
"900","COG",2019,35.9,52.5,19.1,NA
"901","COL",2000,21.2,25.1,13.5,94
"902","COL",2001,20.6,24.3,13.1,93
"903","COL",2002,19.9,23.5,12.7,92
"904","COL",2003,19.4,22.8,12.4,88
"905","COL",2004,18.9,22.1,12,85
"906","COL",2005,18.3,21.5,11.7,83
"907","COL",2006,17.8,20.8,11.3,82
"908","COL",2007,17.2,20.2,11,83
"909","COL",2008,16.7,19.5,10.6,84
"910","COL",2009,16.2,18.9,10.3,87
"911","COL",2010,15.7,18.3,10,85
"912","COL",2011,15.2,17.7,9.6,84
"913","COL",2012,14.7,17.1,9.3,85
"914","COL",2013,14.3,16.6,9,85
"915","COL",2014,13.8,16,8.7,85
"916","COL",2015,13.4,15.5,8.4,85
"917","COL",2016,12.9,15,8.2,84
"918","COL",2017,12.5,14.6,7.9,83
"919","COL",2018,12.1,14.1,7.7,NA
"920","COL",2019,11.7,13.6,7.4,NA
"921","COM",2000,72.4,100.6,40.8,444
"922","COM",2001,72.1,100.2,40.7,437
"923","COM",2002,72,100.1,40.5,429
"924","COM",2003,71.7,99.6,40.3,423
"925","COM",2004,71,98.5,40.1,414
"926","COM",2005,69.8,96.7,39.7,404
"927","COM",2006,68.4,94.4,39.2,393
"928","COM",2007,66.8,91.9,38.6,382
"929","COM",2008,65.3,89.5,38,370
"930","COM",2009,63.7,86.9,37.3,356
"931","COM",2010,62.2,84.6,36.6,341
"932","COM",2011,60.5,82,35.8,326
"933","COM",2012,58.9,79.4,35.1,313
"934","COM",2013,57.2,76.9,34.5,302
"935","COM",2014,55.8,74.7,33.6,293
"936","COM",2015,54.4,72.3,32.9,285
"937","COM",2016,53,70.1,32.1,279
"938","COM",2017,51.5,67.9,31.3,273
"939","COM",2018,50.1,65.7,30.5,NA
"940","COM",2019,48.7,63.5,29.8,NA
"941","CPV",2000,31.1,38.1,18.1,118
"942","CPV",2001,28.4,34.4,17,109
"943","CPV",2002,26.3,31.6,16,101
"944","CPV",2003,24.8,29.8,15.4,96
"945","CPV",2004,24,28.6,15.1,91
"946","CPV",2005,23.5,28.1,15.1,86
"947","CPV",2006,23.4,27.9,15.3,82
"948","CPV",2007,23.3,27.8,15.4,78
"949","CPV",2008,23.1,27.5,15.6,75
"950","CPV",2009,22.7,27,15.5,72
"951","CPV",2010,22.1,26.3,15.3,70
"952","CPV",2011,21.3,25.2,14.9,67
"953","CPV",2012,20.3,24,14.3,65
"954","CPV",2013,19.2,22.5,13.5,63
"955","CPV",2014,17.9,21,12.6,62
"956","CPV",2015,16.7,19.5,11.8,61
"957","CPV",2016,15.5,18.1,10.9,59
"958","CPV",2017,14.5,16.8,10.2,58
"959","CPV",2018,13.6,15.8,9.6,NA
"960","CPV",2019,12.8,14.9,9,NA
"961","CRI",2000,11.1,13.1,7.7,40
"962","CRI",2001,10.5,12.6,7.5,37
"963","CRI",2002,10.1,12.1,7.3,38
"964","CRI",2003,10,11.8,7.2,37
"965","CRI",2004,9.9,11.5,7.1,36
"966","CRI",2005,9.9,11.3,7.1,33
"967","CRI",2006,9.8,11.2,7,35
"968","CRI",2007,9.7,11.1,6.9,29
"969","CRI",2008,9.5,10.9,6.8,29
"970","CRI",2009,9.3,10.7,6.7,29
"971","CRI",2010,9.2,10.5,6.6,32
"972","CRI",2011,8.9,10.2,6.5,30
"973","CRI",2012,8.6,9.9,6.5,29
"974","CRI",2013,8.2,9.6,6.4,29
"975","CRI",2014,7.9,9.3,6.3,29
"976","CRI",2015,7.7,9.1,6.3,28
"977","CRI",2016,7.6,8.9,6.2,28
"978","CRI",2017,7.5,8.7,6.1,27
"979","CRI",2018,7.4,8.4,5.9,NA
"980","CRI",2019,7.2,8.2,5.8,NA
"981",NA,2000,22.62139511,26.73662748,17.35753812,112
"982",NA,2001,22.15000737,26.11444075,16.99008479,109
"983",NA,2002,21.71879025,25.56557463,16.6959683,109
"984",NA,2003,21.28469718,25.05997395,16.34072174,107
"985",NA,2004,20.90205557,24.51592188,15.97434942,105
"986",NA,2005,20.50995128,24.02247602,15.61272513,103
"987",NA,2006,20.10601443,23.53200592,15.1775752,101
"988",NA,2007,19.72218506,23.00651381,14.84431616,98
"989",NA,2008,19.36737517,22.58010767,14.55964082,97
"990",NA,2009,18.93985131,22.09326835,14.22916526,96
"991",NA,2010,18.52872136,21.56475423,13.95877615,93
"992",NA,2011,18.14184207,21.03935755,13.6620871,93
"993",NA,2012,17.67429911,20.535088,13.38751153,93
"994",NA,2013,17.25074584,19.99512526,13.03987739,91
"995",NA,2014,16.7864046,19.43667885,12.67629431,89
"996",NA,2015,16.34724219,18.86726862,12.28799079,89
"997",NA,2016,15.87550598,18.36123547,11.94072326,89
"998",NA,2017,15.41861902,17.82269908,11.57052558,88
"999",NA,2018,14.96289049,17.28568245,11.19083447,NA
"1000",NA,2019,14.7001176,17.20832624,10.82194469,NA
"1001","CUB",2000,7,8.8,4.3,46
"1002","CUB",2001,6.8,8.5,4.2,44
"1003","CUB",2002,6.5,8.2,4,41
"1004","CUB",2003,6.3,7.9,3.8,41
"1005","CUB",2004,6.1,7.6,3.6,40
"1006","CUB",2005,5.9,7.4,3.4,41
"1007","CUB",2006,5.7,7.2,3.3,38
"1008","CUB",2007,5.5,6.9,3.2,38
"1009","CUB",2008,5.4,6.7,3.1,40
"1010","CUB",2009,5.2,6.5,3,40
"1011","CUB",2010,5.1,6.4,2.9,41
"1012","CUB",2011,5,6.2,2.8,38
"1013","CUB",2012,4.8,6.1,2.7,39
"1014","CUB",2013,4.7,5.9,2.6,40
"1015","CUB",2014,4.6,5.8,2.5,39
"1016","CUB",2015,4.5,5.7,2.4,38
"1017","CUB",2016,4.4,5.5,2.3,37
"1018","CUB",2017,4.3,5.4,2.3,36
"1019","CUB",2018,4.3,5.3,2.3,NA
"1020","CUB",2019,4.2,5.2,2.3,NA
"1021","CUW",2000,NA,NA,NA,NA
"1022","CUW",2001,NA,NA,NA,NA
"1023","CUW",2002,NA,NA,NA,NA
"1024","CUW",2003,NA,NA,NA,NA
"1025","CUW",2004,NA,NA,NA,NA
"1026","CUW",2005,NA,NA,NA,NA
"1027","CUW",2006,NA,NA,NA,NA
"1028","CUW",2007,NA,NA,NA,NA
"1029","CUW",2008,NA,NA,NA,NA
"1030","CUW",2009,NA,NA,NA,NA
"1031","CUW",2010,NA,NA,NA,NA
"1032","CUW",2011,NA,NA,NA,NA
"1033","CUW",2012,NA,NA,NA,NA
"1034","CUW",2013,NA,NA,NA,NA
"1035","CUW",2014,NA,NA,NA,NA
"1036","CUW",2015,NA,NA,NA,NA
"1037","CUW",2016,NA,NA,NA,NA
"1038","CUW",2017,NA,NA,NA,NA
"1039","CUW",2018,NA,NA,NA,NA
"1040","CUW",2019,NA,NA,NA,NA
"1041","CYM",2000,NA,NA,NA,NA
"1042","CYM",2001,NA,NA,NA,NA
"1043","CYM",2002,NA,NA,NA,NA
"1044","CYM",2003,NA,NA,NA,NA
"1045","CYM",2004,NA,NA,NA,NA
"1046","CYM",2005,NA,NA,NA,NA
"1047","CYM",2006,NA,NA,NA,NA
"1048","CYM",2007,NA,NA,NA,NA
"1049","CYM",2008,NA,NA,NA,NA
"1050","CYM",2009,NA,NA,NA,NA
"1051","CYM",2010,NA,NA,NA,NA
"1052","CYM",2011,NA,NA,NA,NA
"1053","CYM",2012,NA,NA,NA,NA
"1054","CYM",2013,NA,NA,NA,NA
"1055","CYM",2014,NA,NA,NA,NA
"1056","CYM",2015,NA,NA,NA,NA
"1057","CYM",2016,NA,NA,NA,NA
"1058","CYM",2017,NA,NA,NA,NA
"1059","CYM",2018,NA,NA,NA,NA
"1060","CYM",2019,NA,NA,NA,NA
"1061","CYP",2000,5.6,6.5,3.7,14
"1062","CYP",2001,5.2,6,3.4,9
"1063","CYP",2002,4.8,5.6,3.2,10
"1064","CYP",2003,4.5,5.2,3,9
"1065","CYP",2004,4.1,4.8,2.8,9
"1066","CYP",2005,3.8,4.5,2.6,12
"1067","CYP",2006,3.6,4.2,2.4,9
"1068","CYP",2007,3.3,3.9,2.3,8
"1069","CYP",2008,3.1,3.7,2.1,9
"1070","CYP",2009,3,3.5,2,8
"1071","CYP",2010,2.8,3.4,1.9,8
"1072","CYP",2011,2.7,3.2,1.9,8
"1073","CYP",2012,2.6,3.1,1.8,7
"1074","CYP",2013,2.5,3,1.8,6
"1075","CYP",2014,2.4,2.9,1.7,8
"1076","CYP",2015,2.4,2.9,1.7,7
"1077","CYP",2016,2.4,2.9,1.7,6
"1078","CYP",2017,2.3,2.8,1.7,6
"1079","CYP",2018,2.3,2.8,1.7,NA
"1080","CYP",2019,2.3,2.8,1.7,NA
"1081","CZE",2000,4.5,5.5,2.7,7
"1082","CZE",2001,4.3,5.2,2.5,7
"1083","CZE",2002,4.1,5,2.4,6
"1084","CZE",2003,3.9,4.8,2.4,6
"1085","CZE",2004,3.7,4.6,2.3,5
"1086","CZE",2005,3.6,4.4,2.2,5
"1087","CZE",2006,3.4,4.1,2.1,5
"1088","CZE",2007,3.2,3.9,2,5
"1089","CZE",2008,3,3.7,1.9,5
"1090","CZE",2009,2.9,3.5,1.8,4
"1091","CZE",2010,2.7,3.4,1.7,4
"1092","CZE",2011,2.6,3.3,1.6,4
"1093","CZE",2012,2.6,3.2,1.6,4
"1094","CZE",2013,2.5,3.1,1.6,4
"1095","CZE",2014,2.5,3.1,1.6,4
"1096","CZE",2015,2.5,3.2,1.6,4
"1097","CZE",2016,2.6,3.2,1.6,4
"1098","CZE",2017,2.6,3.2,1.6,3
"1099","CZE",2018,2.5,3.1,1.6,NA
"1100","CZE",2019,2.4,3,1.6,NA
"1101","DEU",2000,4.4,5.4,2.8,7
"1102","DEU",2001,4.3,5.2,2.7,7
"1103","DEU",2002,4.2,5.1,2.7,7
"1104","DEU",2003,4.1,5,2.7,6
"1105","DEU",2004,4,4.9,2.6,6
"1106","DEU",2005,3.9,4.7,2.6,6
"1107","DEU",2006,3.8,4.6,2.6,6
"1108","DEU",2007,3.7,4.5,2.5,6
"1109","DEU",2008,3.6,4.4,2.4,6
"1110","DEU",2009,3.5,4.3,2.4,6
"1111","DEU",2010,3.5,4.2,2.3,6
"1112","DEU",2011,3.4,4.1,2.3,6
"1113","DEU",2012,3.4,4,2.3,5
"1114","DEU",2013,3.3,4,2.3,5
"1115","DEU",2014,3.3,4,2.3,5
"1116","DEU",2015,3.3,3.9,2.3,5
"1117","DEU",2016,3.3,3.9,2.3,5
"1118","DEU",2017,3.3,3.9,2.3,7
"1119","DEU",2018,3.2,3.8,2.3,NA
"1120","DEU",2019,3.2,3.7,2.3,NA
"1121","DJI",2000,79.9,101,43.9,507
"1122","DJI",2001,78.2,98.6,43.4,490
"1123","DJI",2002,76.5,96.1,42.7,470
"1124","DJI",2003,74.7,93.6,42.1,449
"1125","DJI",2004,72.9,91.1,41.6,426
"1126","DJI",2005,71.2,88.7,40.9,393
"1127","DJI",2006,69.4,86.1,40.3,361
"1128","DJI",2007,67.6,83.6,39.7,335
"1129","DJI",2008,65.9,81.2,39,320
"1130","DJI",2009,64.2,78.8,38.4,299
"1131","DJI",2010,62.5,76.6,37.6,283
"1132","DJI",2011,60.9,74.4,37,272
"1133","DJI",2012,59.3,72.2,36.3,262
"1134","DJI",2013,57.8,70.1,35.4,256
"1135","DJI",2014,56.2,68,34.7,256
"1136","DJI",2015,54.6,65.8,34,247
"1137","DJI",2016,53.1,63.8,33.2,246
"1138","DJI",2017,51.6,61.8,32.5,248
"1139","DJI",2018,50.1,59.7,31.8,NA
"1140","DJI",2019,48.6,57.8,31.1,NA
"1141","DMA",2000,14.1,16.9,12.9,NA
"1142","DMA",2001,14.5,17.3,13.3,NA
"1143","DMA",2002,14.9,17.8,13.8,NA
"1144","DMA",2003,15.5,18.4,14.4,NA
"1145","DMA",2004,16.1,19,14.9,NA
"1146","DMA",2005,16.8,19.7,15.6,NA
"1147","DMA",2006,17.5,20.5,16.2,NA
"1148","DMA",2007,18.3,21.4,17,NA
"1149","DMA",2008,19.2,22.3,17.8,NA
"1150","DMA",2009,20.2,23.4,18.7,NA
"1151","DMA",2010,21.3,24.6,19.6,NA
"1152","DMA",2011,22.5,25.8,20.7,NA
"1153","DMA",2012,23.7,27.1,21.7,NA
"1154","DMA",2013,25,28.4,22.8,NA
"1155","DMA",2014,26.2,29.8,23.9,NA
"1156","DMA",2015,27.5,31.1,25,NA
"1157","DMA",2016,28.7,32.4,26.1,NA
"1158","DMA",2017,29.7,33.5,27.2,NA
"1159","DMA",2018,30.6,34.4,28.3,NA
"1160","DMA",2019,31.2,35,29.2,NA
"1161","DNK",2000,4.7,5.7,3.5,8
"1162","DNK",2001,4.7,5.6,3.4,8
"1163","DNK",2002,4.6,5.5,3.2,8
"1164","DNK",2003,4.5,5.4,3.2,7
